pdate,name,weekday,volumn,open,high,low,close,adjclose
2013/9/30,^TWII,1,1885800,8174.859863,8204.400391,8137.109863,8173.840398,8173.840398
2013/10/1,^TWII,2,2001300,8173.990234,8222.379883,8172.790039,8186.990252,8186.990252
2013/10/2,^TWII,3,2471200,8215.959961,8228.80957,8204.339844,8216.489657,8216.489657
2013/10/3,^TWII,4,3252800,8231.679688,8376.790039,8231.679688,8358.989139,8358.989139
2013/10/4,^TWII,5,2566700,8345.820312,8376.05957,8336.610352,8364.519392,8364.519392
2013/10/7,^TWII,1,2777100,8354.910156,8361.5,8323.790039,8333.629856,8333.629856
2013/10/8,^TWII,2,2581600,8340.330078,8375.650391,8311.589844,8375.619938,8375.619938
2013/10/9,^TWII,3,2605200,8352.25,8378.370117,8330.790039,8344.700128,8344.700128
2013/10/11,^TWII,5,2618600,8407.450195,8433.530273,8349.370117,8349.33976,8349.33976
2013/10/14,^TWII,1,2278900,8339.990234,8343.650391,8269.160156,8273.929878,8273.929878
2013/10/15,^TWII,2,2286900,8320.480469,8368.019531,8320.480469,8367.849458,8367.849458
2013/10/16,^TWII,3,2017400,8384.030273,8384.030273,8332.179688,8332.149393,8332.149393
2013/10/17,^TWII,4,2263300,8390.879883,8415.160156,8364.889648,8374.649238,8374.649238
2013/10/18,^TWII,5,2315100,8416.330078,8441.19043,8390.320312,8441.159739,8441.159739
2013/10/21,^TWII,1,1980700,8456.679688,8459.299805,8400.05957,8419.289701,8419.289701
2013/10/22,^TWII,2,1945800,8407.620117,8425.30957,8376.269531,8418.238923,8418.238923
2013/10/23,^TWII,3,1912600,8419.799805,8438.950195,8380.150391,8393.589599,8393.589599
2013/10/24,^TWII,4,1662800,8364.450195,8413.719727,8346.519531,8413.689135,8413.689135
2013/10/25,^TWII,5,1962800,8380.30957,8390.25,8322.150391,8346.58977,8346.58977
2013/10/28,^TWII,1,1712900,8365.429688,8414.80957,8348.419922,8407.799508,8407.799508
2013/10/29,^TWII,2,1822800,8394.849609,8432.900391,8380.209961,8420.949851,8420.949851
2013/10/30,^TWII,3,2049400,8429.400391,8465.05957,8419.209961,8465.028792,8465.028792
2013/10/31,^TWII,4,2269000,8437.759766,8469.580078,8424.469727,8450.028847,8450.028847
2013/11/1,^TWII,5,2146900,8474.469727,8476.629883,8378.94043,8388.149189,8388.149189
2013/11/4,^TWII,1,2064200,8371.830078,8371.830078,8333.629883,8354.109274,8354.109274
2013/11/5,^TWII,2,2292100,8354.919922,8372.799805,8262.200195,8262.170155,8262.170155
2013/11/6,^TWII,3,2237200,8275.070312,8297.570312,8232.5,8281.939614,8281.939614
2013/11/7,^TWII,4,2161800,8298.05957,8298.05957,8250.719727,8283.679842,8283.679842
2013/11/8,^TWII,5,1863300,8235.299805,8266.719727,8216.330078,8229.559922,8229.559922
2013/11/11,^TWII,1,1862200,8228.900391,8242.410156,8168.919922,8182.530308,8182.530308
2013/11/12,^TWII,2,2131400,8233.620117,8233.620117,8160.169922,8195.229969,8195.229969
2013/11/13,^TWII,3,1783600,8199.259766,8199.259766,8104.259766,8104.230299,8104.230299
2013/11/14,^TWII,4,2146800,8137.819824,8161.700195,8100.72998,8134.880579,8134.880579
2013/11/15,^TWII,5,1940800,8168.899902,8210.099609,8160.279785,8177.090386,8177.090386
2013/11/18,^TWII,1,1750600,8201.849609,8226.610352,8186.470215,8191.430178,8191.430178
2013/11/19,^TWII,2,1918200,8215,8260.820312,8215,8260.179928,8260.179928
2013/11/20,^TWII,3,1928700,8250.30957,8262.910156,8204.459961,8204.43013,8204.43013
2013/11/21,^TWII,4,1835300,8197.860352,8203.450195,8093.819824,8099.420747,8099.420747
2013/11/22,^TWII,5,1605200,8107.97998,8142.720215,8107.97998,8116.750273,8116.750273
2013/11/25,^TWII,1,1923100,8182.899902,8217.620117,8182.899902,8187.479997,8187.479997
2013/11/26,^TWII,2,2635900,8200.700195,8281.379883,8187.279785,8247.989542,8247.989542
2013/11/27,^TWII,3,2058100,8287.629883,8312.320312,8279.509766,8295.84972,8295.84972
2013/11/28,^TWII,4,2379200,8320.650391,8377.80957,8320.650391,8362.399283,8362.399283
2013/11/29,^TWII,5,2180600,8374.139648,8414.790039,8365.320312,8406.799512,8406.799512
2013/12/2,^TWII,1,1737900,8429.240234,8437.129883,8391.820312,8414.579757,8414.579757
2013/12/3,^TWII,2,1925000,8407.740234,8418.230469,8390.730469,8392.51929,8392.51929
2013/12/4,^TWII,3,2133000,8379.44043,8435.230469,8375.790039,8417.969393,8417.969393
2013/12/5,^TWII,4,1962700,8430.530273,8437.599609,8362.389648,8375.509587,8375.509587
2013/12/6,^TWII,5,1851000,8372.610352,8410.19043,8361.990234,8367.689303,8367.689303
2013/12/9,^TWII,1,2056400,8439.759766,8477.870117,8433.80957,8444.589414,8444.589414
2013/12/10,^TWII,2,1839200,8451.80957,8459.490234,8421.589844,8443.358949,8443.358949
2013/12/11,^TWII,3,2122800,8450.959961,8501.769531,8413.519531,8433.738867,8433.738867
2013/12/13,^TWII,5,1787700,8355.009766,8391.820312,8346.830078,8376.909972,8376.909972
2013/12/16,^TWII,1,1717500,8368.830078,8374.209961,8313.870117,8313.839889,8313.839889
2013/12/17,^TWII,2,1800100,8351.980469,8384.259766,8351.980469,8352.899317,8352.899317
2013/12/18,^TWII,3,1814900,8361.75,8375.519531,8333.30957,8349.009683,8349.009683
2013/12/19,^TWII,4,2037300,8400.389648,8426.080078,8378.780273,8407.369822,8407.369822
2013/12/20,^TWII,5,2007200,8400.209961,8439.370117,8392.379883,8408.499701,8408.499701
2013/12/23,^TWII,1,2120800,8441.160156,8477.469727,8441.160156,8456.429214,8456.429214
2013/12/24,^TWII,2,1701500,8473.019531,8478.089844,8450.490234,8450.459509,8450.459509
2013/12/25,^TWII,3,1725200,8461.490234,8484.049805,8457.870117,8467.728978,8467.728978
2013/12/26,^TWII,4,1618300,8467.730469,8492.709961,8465.849609,8485.858795,8485.858795
2013/12/27,^TWII,5,1975600,8490.730469,8543.5,8488.44043,8535.009007,8535.009007
2013/12/30,^TWII,1,2361800,8552.129883,8623.429688,8552.129883,8623.398334,8623.398334
2013/12/31,^TWII,2,2324300,8636.5,8647.240234,8593.75,8611.478455,8611.478455
2014/1/2,^TWII,4,2537600,8618.599609,8632.80957,8587.540039,8612.508725,8612.508725
2014/1/3,^TWII,5,2539700,8584.740234,8584.740234,8537.860352,8546.508965,8546.508965
2014/1/6,^TWII,1,2640100,8553,8568.240234,8488.639648,8499.978861,8499.978861
2014/1/7,^TWII,2,2598900,8515.360352,8547.19043,8512.299805,8512.268855,8512.268855
2014/1/8,^TWII,3,3206300,8548.610352,8587.080078,8548.610352,8555.978657,8555.978657
2014/1/9,^TWII,4,3819600,8555.799805,8569.110352,8506.019531,8514.648729,8514.648729
2014/1/10,^TWII,5,2730100,8559.179688,8559.179688,8521.5,8529.318598,8529.318598
2014/1/13,^TWII,1,2662700,8587.490234,8607.230469,8558.959961,8566.16905,8566.16905
2014/1/14,^TWII,2,2289900,8545.459961,8568.30957,8523.459961,8548.108568,8548.108568
2014/1/15,^TWII,3,2869000,8567.80957,8619.55957,8567.80957,8602.518527,8602.518527
2014/1/16,^TWII,4,2832700,8653.540039,8668.950195,8610.240234,8612.079039,8612.079039
2014/1/17,^TWII,5,2288800,8628.490234,8628.860352,8580.490234,8595.968746,8595.968746
2014/1/20,^TWII,1,2277900,8595.589844,8636.209961,8584.5,8621.528223,8621.528223
2014/1/21,^TWII,2,2478200,8639.709961,8650.139648,8599.900391,8599.869122,8599.869122
2014/1/22,^TWII,3,2141700,8598.980469,8633.570312,8596.990234,8625.268444,8625.268444
2014/1/23,^TWII,4,2056700,8644.55957,8647.870117,8595.099609,8595.068359,8595.068359
2014/1/24,^TWII,5,1936800,8581.490234,8608.639648,8577.139648,8598.278308,8598.278308
2014/1/27,^TWII,1,2605100,8519.480469,8519.480469,8442.19043,8462.539544,8462.539544
2014/2/5,^TWII,3,3156100,8290.169922,8313.830078,8230.459961,8264.45042,8264.45042
2014/2/6,^TWII,4,2451100,8286.160156,8333.55957,8284.769531,8310.979548,8310.979548
2014/2/7,^TWII,5,2427200,8383.990234,8409.030273,8356.929688,8387.319114,8387.319114
2014/2/10,^TWII,1,2048200,8416.419922,8447.019531,8391.950195,8391.919683,8391.919683
2014/2/11,^TWII,2,1955500,8413.860352,8439.330078,8401.540039,8430.528918,8430.528918
2014/2/12,^TWII,3,2388700,8471.509766,8510.870117,8471.509766,8510.839173,8510.839173
2014/2/13,^TWII,4,2100200,8506.219727,8511.019531,8467.700195,8467.669408,8467.669408
2014/2/14,^TWII,5,2340800,8524.540039,8566.990234,8508.240234,8513.648733,8513.648733
2014/2/17,^TWII,1,1889000,8537.830078,8558.5,8512.599609,8519.518829,8519.518829
2014/2/18,^TWII,2,1903400,8530.80957,8556.230469,8506.05957,8556.199359,8556.199359
2014/2/19,^TWII,3,2203700,8565.05957,8577.009766,8543.150391,8576.978581,8576.978581
2014/2/20,^TWII,4,2399900,8555.269531,8567.5,8513.080078,8524.589123,8524.589123
2014/2/21,^TWII,5,2588600,8571.290039,8612.080078,8571.290039,8601.829076,8601.829076
2014/2/24,^TWII,1,2464800,8603.610352,8612.209961,8541.650391,8560.579226,8560.579226
2014/2/25,^TWII,2,2395800,8581.139648,8598.730469,8564.509766,8575.588937,8575.588937
2014/2/26,^TWII,3,2598300,8569.040039,8626.679688,8563.870117,8600.82908,8600.82908
2014/2/27,^TWII,4,2515200,8626.509766,8647.900391,8615.410156,8639.548666,8639.548666
2014/3/3,^TWII,1,2549200,8627.150391,8628.049805,8545.240234,8601.949193,8601.949193
2014/3/4,^TWII,2,2380400,8583.580078,8595.589844,8554.540039,8554.508936,8554.508936
2014/3/5,^TWII,3,2453300,8622.19043,8652.219727,8622.19043,8632.898299,8632.898299
2014/3/6,^TWII,4,2719200,8660.290039,8719.169922,8660.290039,8713.758357,8713.758357
2014/3/7,^TWII,5,3139500,8754.740234,8787.620117,8698.599609,8713.928278,8713.928278
2014/3/10,^TWII,1,2100000,8706.429688,8712.879883,8651.540039,8665.208729,8665.208729
2014/3/11,^TWII,2,2194700,8694.959961,8716.30957,8684.629883,8702.298437,8702.298437
2014/3/12,^TWII,3,2232300,8671.400391,8684.730469,8651.990234,8684.698892,8684.698892
2014/3/13,^TWII,4,2708000,8737.80957,8768.660156,8732.150391,8747.758233,8747.758233
2014/3/14,^TWII,5,2247300,8697.730469,8709.55957,8677.80957,8687.598296,8687.598296
2014/3/17,^TWII,1,2240400,8697.259766,8708.400391,8662.490234,8700.067977,8700.067977
2014/3/18,^TWII,2,2490300,8747.379883,8759.549805,8713.509766,8731.908681,8731.908681
2014/3/19,^TWII,3,2362300,8745.019531,8749.799805,8682.75,8689.428367,8689.428367
2014/3/20,^TWII,4,2381800,8638.589844,8638.589844,8580.400391,8597.298819,8597.298819
2014/3/21,^TWII,5,2469800,8642.820312,8642.820312,8562.570312,8577.138736,8577.138736
2014/3/24,^TWII,1,1978400,8540.269531,8605.379883,8508.009766,8605.348595,8605.348595
2014/3/25,^TWII,2,2018100,8589.19043,8689.299805,8589.19043,8689.268211,8689.268211
2014/3/26,^TWII,3,2308500,8741.030273,8746.709961,8717.790039,8737.237764,8737.237764
2014/3/27,^TWII,4,2333300,8737.55957,8780.419922,8723.820312,8779.538391,8779.538391
2014/3/28,^TWII,5,2284900,8779.910156,8812.410156,8751.070312,8774.607745,8774.607745
2014/3/31,^TWII,1,2044700,8802.929688,8849.280273,8769.969727,8849.248098,8849.248098
2014/4/1,^TWII,2,2291600,8847.339844,8873.150391,8826.160156,8873.118129,8873.118129
2014/4/2,^TWII,3,2439600,8906.519531,8922.790039,8883.139648,8905.417816,8905.417816
2014/4/3,^TWII,4,2584100,8902.94043,8913.740234,8871.160156,8888.507721,8888.507721
2014/4/7,^TWII,1,2350400,8844.910156,8876.44043,8828.589844,8876.408156,8876.408156
2014/4/8,^TWII,2,2079300,8878.879883,8899.120117,8860.700195,8888.217683,8888.217683
2014/4/9,^TWII,3,2341700,8912.389648,8936.570312,8912.389648,8930.537842,8930.537842
2014/4/10,^TWII,4,2782700,8964.339844,8978.519531,8898.299805,8948.067075,8948.067075
2014/4/11,^TWII,5,2296800,8900.129883,8909.969727,8848.240234,8908.017416,8908.017416
2014/4/14,^TWII,1,1785900,8897.230469,8899.509766,8852.660156,8857.387717,8857.387717
2014/4/15,^TWII,2,2081400,8898.650391,8918.94043,8889.44043,8916.677541,8916.677541
2014/4/18,^TWII,5,1853200,8994.769531,9002.700195,8945.55957,8966.627555,8966.627555
2014/4/21,^TWII,1,1811600,8961.519531,8965.580078,8938.469727,8951.157884,8951.157884
2014/4/22,^TWII,2,2187000,8956.219727,8989.05957,8955.19043,8974.67733,8974.67733
2014/4/23,^TWII,3,2615700,9009.589844,9022.280273,8947.860352,8956.887356,8956.887356
2014/4/24,^TWII,4,2391300,8968.820312,8971.94043,8926.549805,8945.417671,8945.417671
2014/4/25,^TWII,5,3379600,8945.80957,8951.05957,8749.509766,8774.088216,8774.088216
2014/4/28,^TWII,1,2347800,8680.139648,8825.929688,8671.650391,8809.67793,8809.67793
2014/4/29,^TWII,2,2084300,8845.599609,8884.480469,8833.370117,8872.078094,8872.078094
2014/4/30,^TWII,3,2414300,8885.700195,8890.089844,8791.44043,8791.408465,8791.408465
2014/5/2,^TWII,5,2118600,8846.860352,8875.900391,8839.919922,8867.288072,8867.288072
2014/5/5,^TWII,1,1935700,8895.870117,8911.080078,8844.450195,8870.397436,8870.397436
2014/5/6,^TWII,2,2300600,8888.450195,8927.389648,8853.719727,8912.357244,8912.357244
2014/5/7,^TWII,3,2352500,8903.719727,8911.030273,8856.980469,8893.187392,8893.187392
2014/5/8,^TWII,4,2466100,8925.209961,8941.459961,8891.740234,8930.867919,8930.867919
2014/5/9,^TWII,5,2428800,8943.139648,8945.629883,8878.320312,8889.658108,8889.658108
2014/5/12,^TWII,1,2068600,8893.719727,8898.30957,8803.429688,8808.578324,8808.578324
2014/5/13,^TWII,2,2167800,8865.610352,8886.660156,8809.05957,8817.908369,8817.908369
2014/5/14,^TWII,3,2097100,8842.049805,8875.160156,8812.19043,8875.127887,8875.127887
2014/5/15,^TWII,4,1708000,8852.919922,8880.650391,8839.44043,8880.618102,8880.618102
2014/5/16,^TWII,5,1797600,8857.120117,8896.719727,8816.919922,8888.417878,8888.417878
2014/5/19,^TWII,1,1798700,8901.540039,8912.349609,8877.459961,8899.868032,8899.868032
2014/5/20,^TWII,2,1739900,8922.080078,8930.790039,8887.790039,8887.757724,8887.757724
2014/5/21,^TWII,3,1651800,8894.160156,8905.040039,8848.530273,8862.387699,8862.387699
2014/5/22,^TWII,4,2030100,8899.820312,8969.629883,8899.820312,8969.59727,8969.59727
2014/5/23,^TWII,5,2229400,8960.790039,9008.219727,8960.790039,9008.186974,9008.186974
2014/5/26,^TWII,1,2254800,9040.490234,9053.75,9026.769531,9036.087263,9036.087263
2014/5/27,^TWII,2,2064100,9045.080078,9059.19043,9035.69043,9055.257115,9055.257115
2014/5/28,^TWII,3,2500300,9072.040039,9125.139648,9069.889648,9121.676795,9121.676795
2014/5/29,^TWII,4,2347400,9123.459961,9131.660156,9093.570312,9108.966881,9108.966881
2014/5/30,^TWII,5,3481800,9130.660156,9139.570312,9075.910156,9075.877157,9075.877157
2014/6/3,^TWII,2,2367700,9106.610352,9128.339844,9070.450195,9123.426789,9123.426789
2014/6/4,^TWII,3,2575200,9135.009766,9140.549805,9114.179688,9119.926802,9119.926802
2014/6/5,^TWII,4,2772700,9127.55957,9140.719727,9094.129883,9140.686492,9140.686492
2014/6/6,^TWII,5,2858700,9167.830078,9174.769531,9122.55957,9134.426749,9134.426749
2014/6/9,^TWII,1,2464400,9153.929688,9166.580078,9138.929688,9162.70692,9162.70692
2014/6/10,^TWII,2,2518700,9181.900391,9222.370117,9171.75,9222.336586,9222.336586
2014/6/11,^TWII,3,2437300,9218.5,9229.799805,9204.759766,9229.766246,9229.766246
2014/6/12,^TWII,4,2618000,9209.990234,9220.889648,9186.790039,9204.616924,9204.616924
2014/6/13,^TWII,5,2357800,9192.730469,9207.740234,9171.509766,9196.356211,9196.356211
2014/6/16,^TWII,1,2374500,9196.230469,9214.19043,9179.55957,9202.896227,9202.896227
2014/6/17,^TWII,2,2507800,9223.019531,9249.870117,9200.860352,9240.566012,9240.566012
2014/6/18,^TWII,3,3014200,9257.650391,9316.639648,9204.349609,9279.895947,9279.895947
2014/6/19,^TWII,4,2202700,9288.69043,9324.400391,9283.379883,9316.775695,9316.775695
2014/6/20,^TWII,5,2242200,9330.349609,9339.830078,9273.790039,9273.756321,9273.756321
2014/6/23,^TWII,1,2702500,9293.05957,9302.650391,9225.730469,9228.316056,9228.316056
2014/6/24,^TWII,2,1913700,9232.349609,9276.240234,9232.349609,9246.166577,9246.166577
2014/6/25,^TWII,3,1987600,9250.129883,9255.870117,9229.799805,9242.126553,9242.126553
2014/6/26,^TWII,4,2767400,9273.360352,9320.94043,9271.349609,9320.90654,9320.90654
2014/6/27,^TWII,5,2252200,9316.889648,9330.950195,9303.570312,9306.79624,9306.79624
2014/6/30,^TWII,1,2580300,9332.44043,9393.070312,9327.889648,9393.03616,9393.03616
2014/7/1,^TWII,2,3004800,9393.070312,9463.05957,9374.280273,9441.885592,9441.885592
2014/7/2,^TWII,3,4105500,9482,9547.049805,9421.870117,9484.925475,9484.925475
2014/7/3,^TWII,4,2908200,9468.780273,9538.650391,9449.780273,9526.195832,9526.195832
2014/7/4,^TWII,5,2889200,9525.929688,9550.110352,9482.94043,9510.015227,9510.015227
2014/7/7,^TWII,1,2805800,9497.269531,9520.200195,9454.669922,9520.165581,9520.165581
2014/7/8,^TWII,2,2811300,9515.179688,9540.570312,9499.169922,9530.945815,9530.945815
2014/7/9,^TWII,3,2679700,9510,9522.990234,9478.759766,9489.945964,9489.945964
2014/7/10,^TWII,4,3202100,9512.889648,9568.75,9512.889648,9565.08534,9565.08534
2014/7/11,^TWII,5,3371800,9561.709961,9591.269531,9478.070312,9495.805318,9495.805318
2014/7/14,^TWII,1,2798700,9497.80957,9545.990234,9488.120117,9520.26519,9520.26519
2014/7/15,^TWII,2,2960700,9558.419922,9593.679688,9547.94043,9569.135129,9569.135129
2014/7/16,^TWII,3,3060700,9570.330078,9574.129883,9471.650391,9484.695983,9484.695983
2014/7/17,^TWII,4,2920100,9420.110352,9461.860352,9373.870117,9408.206027,9408.206027
2014/7/18,^TWII,5,2324700,9335.379883,9421.339844,9335.379883,9400.935546,9400.935546
2014/7/21,^TWII,1,2228000,9453.780273,9480.139648,9426.299805,9440.9354,9440.9354
2014/7/22,^TWII,2,2277700,9453.230469,9499.360352,9418.740234,9499.325813,9499.325813
2014/7/23,^TWII,3,2277700,9453.230469,9499.360352,9418.740234,9499.325813,9499.325813
2014/7/24,^TWII,4,2684600,9508.259766,9538.070312,9483.519531,9527.505398,9527.505398
2014/7/25,^TWII,5,2532200,9519.990234,9528.700195,9412.480469,9439.255719,9439.255719
2014/7/28,^TWII,1,2509800,9415.900391,9460.429688,9385.55957,9420.145437,9420.145437
2014/7/29,^TWII,2,3528000,9457.799805,9483.75,9357.320312,9391.845735,9391.845735
2014/7/30,^TWII,3,2519700,9409.620117,9456.030273,9398.820312,9446.985183,9446.985183
2014/7/31,^TWII,4,2521900,9436.040039,9438.969727,9313.870117,9315.815738,9315.815738
2014/8/1,^TWII,5,2400600,9223.75,9274.639648,9201.830078,9266.476074,9266.476074
2014/8/4,^TWII,1,2281900,9280.290039,9330.19043,9258.179688,9330.156506,9330.156506
2014/8/5,^TWII,2,2611000,9316.820312,9316.820312,9141.44043,9141.407192,9141.407192
2014/8/6,^TWII,3,2616100,9148.360352,9163.80957,9070.089844,9143.93648,9143.93648
2014/8/7,^TWII,4,1910100,9162.650391,9172.879883,9108.849609,9131.407229,9131.407229
2014/8/8,^TWII,5,2139900,9120.200195,9120.200195,9014.889648,9085.926925,9085.926925
2014/8/11,^TWII,1,1921900,9109.830078,9184.959961,9107.209961,9172.876805,9172.876805
2014/8/12,^TWII,2,1930900,9188.849609,9198.099609,9146.980469,9163.086801,9163.086801
2014/8/13,^TWII,3,2033400,9155.019531,9231.660156,9147.139648,9231.276006,9231.276006
2014/8/14,^TWII,4,2183500,9276.410156,9282.009766,9218.549805,9230.57679,9230.57679
2014/8/15,^TWII,5,1924300,9243.669922,9243.669922,9172.910156,9206.776095,9206.776095
2014/8/18,^TWII,1,1992200,9222.730469,9222.730469,9128.660156,9141.276334,9141.276334
2014/8/19,^TWII,2,1977100,9188.629883,9255.089844,9188.629883,9243.746664,9243.746664
2014/8/20,^TWII,3,2122000,9278.150391,9294.490234,9249.30957,9288.016034,9288.016034
2014/8/21,^TWII,4,2038000,9286.820312,9289.019531,9217.969727,9253.346239,9253.346239
2014/8/22,^TWII,5,2488700,9273.070312,9380.599609,9271.870117,9380.065504,9380.065504
2014/8/25,^TWII,1,1912300,9393.240234,9409.349609,9369.240234,9390.585974,9390.585974
2014/8/26,^TWII,2,1984100,9394.280273,9418.769531,9386.490234,9393.925806,9393.925806
2014/8/27,^TWII,3,2940500,9426.290039,9491.75,9426.290039,9485.555355,9485.555355
2014/8/28,^TWII,4,2707500,9499.219727,9502.419922,9453.490234,9478.335655,9478.335655
2014/8/29,^TWII,5,2271500,9459.80957,9470.150391,9425.349609,9436.235222,9436.235222
2014/9/1,^TWII,1,2065000,9474.410156,9532.660156,9472.959961,9513.024982,9513.024982
2014/9/2,^TWII,2,2082900,9503.650391,9503.650391,9388.129883,9399.68555,9399.68555
2014/9/3,^TWII,3,1948400,9434.879883,9455.780273,9396.790039,9450.315249,9450.315249
2014/9/4,^TWII,4,1708100,9439.759766,9439.759766,9389.290039,9428.855366,9428.855366
2014/9/5,^TWII,5,1650700,9446.450195,9451.389648,9365.700195,9407.906224,9407.906224
2014/9/9,^TWII,2,1868600,9452.139648,9465.929688,9426.990234,9434.735228,9434.735228
2014/9/10,^TWII,3,1839600,9410.620117,9410.620117,9309.049805,9357.576328,9357.576328
2014/9/11,^TWII,4,1702100,9376.379883,9381.049805,9322.950195,9322.916298,9322.916298
2014/9/12,^TWII,5,1793200,9324.740234,9333.280273,9223.179688,9223.146153,9223.146153
2014/9/15,^TWII,1,1482600,9206.410156,9242.230469,9175.610352,9217.426447,9217.426447
2014/9/16,^TWII,2,1719500,9218.849609,9219.419922,9133.400391,9133.367183,9133.367183
2014/9/17,^TWII,3,1884000,9171.040039,9252.379883,9159.849609,9195.136489,9195.136489
2014/9/18,^TWII,4,1554700,9211.799805,9237.879883,9201.910156,9236.996689,9236.996689
2014/9/19,^TWII,5,1815800,9268.44043,9289.219727,9235.44043,9240.416598,9240.416598
2014/9/22,^TWII,1,1780200,9220.540039,9220.540039,9106.269531,9134.617178,9134.617178
2014/9/23,^TWII,2,1642800,9134.290039,9147.209961,9084.900391,9084.867359,9084.867359
2014/9/24,^TWII,3,1582000,9071.799805,9123.110352,9071.799805,9098.457153,9098.457153
2014/9/25,^TWII,4,2039500,9126.759766,9149.410156,8982.509766,9011.557079,9011.557079
2014/9/26,^TWII,5,1705600,8957.55957,9001.980469,8913.509766,8989.787627,8989.787627
2014/9/29,^TWII,1,1713100,9018.459961,9018.459961,8948.089844,8960.727185,8960.727185
2014/9/30,^TWII,2,2295900,8954.580078,8998.830078,8860.169922,8966.887319,8966.887319
2014/10/1,^TWII,3,1648000,8958.870117,9014.259766,8918.959961,8990.227078,8990.227078
2014/10/2,^TWII,4,1825200,8959.370117,9010.269531,8913.009766,8975.157797,8975.157797
2014/10/3,^TWII,5,1873800,9010.299805,9113.799805,8998.269531,9106.247164,9106.247164
2014/10/6,^TWII,1,1626000,9118.280273,9122.540039,9065.339844,9095.10658,9095.10658
2014/10/7,^TWII,2,1569500,9065.669922,9074.799805,8993.450195,9040.776699,9040.776699
2014/10/8,^TWII,3,1558600,8989.990234,9038.610352,8955.179688,8955.147128,8955.147128
2014/10/9,^TWII,4,1777200,9021.30957,9054.669922,8946.160156,8966.407829,8966.407829
2014/10/13,^TWII,1,2328700,8767.419922,8795.769531,8711.389648,8711.357975,8711.357975
2014/10/14,^TWII,2,1735500,8691.830078,8768.389648,8684.19043,8768.357768,8768.357768
2014/10/15,^TWII,3,2304300,8769.389648,8776.910156,8635.410156,8655.478295,8655.478295
2014/10/16,^TWII,4,2514700,8602.650391,8676.459961,8501.290039,8633.659039,8633.659039
2014/10/17,^TWII,5,2655100,8688.709961,8699.769531,8512.879883,8512.848931,8512.848931
2014/10/20,^TWII,1,1747800,8617.080078,8679.849609,8611.169922,8663.10815,8663.10815
2014/10/21,^TWII,2,1380900,8676.320312,8676.320312,8636.669922,8654.608181,8654.608181
2014/10/22,^TWII,3,1911300,8744.910156,8775.349609,8729.769531,8748.798268,8748.798268
2014/10/23,^TWII,4,1442500,8735.379883,8751.669922,8714.879883,8731.038567,8731.038567
2014/10/24,^TWII,5,1539700,8740.280273,8750.419922,8629.240234,8645.97833,8645.97833
2014/10/27,^TWII,1,1503400,8671.509766,8689.669922,8607.230469,8627.748904,8627.748904
2014/10/28,^TWII,2,1851800,8692.519531,8788.280273,8692.519531,8773.517905,8773.517905
2014/10/29,^TWII,3,2169000,8821.849609,8903.679688,8821.849609,8903.647315,8903.647315
2014/10/30,^TWII,4,1969100,8890.19043,8892.990234,8842.799805,8888.037997,8888.037997
2014/10/31,^TWII,5,2025800,8909.339844,8974.759766,8885.209961,8974.727134,8974.727134
2014/11/3,^TWII,1,2063400,9009.379883,9029.709961,8965.5,9004.827611,9004.827611
2014/11/4,^TWII,2,1704900,9030.959961,9046.219727,8980.959961,8989.147004,8989.147004
2014/11/5,^TWII,3,1633400,8997.759766,9013.05957,8941.179688,8962.567022,8962.567022
2014/11/6,^TWII,4,1597400,8968.790039,8979.969727,8887.360352,8890.987205,8890.987205
2014/11/7,^TWII,5,1492600,8881.19043,8925.620117,8867.780273,8912.587712,8912.587712
2014/11/10,^TWII,1,1844200,8937.589844,9062.889648,8937.589844,9049.947564,9049.947564
2014/11/11,^TWII,2,1788700,9067.540039,9069.44043,9021.540039,9034.106801,9034.106801
2014/11/12,^TWII,3,1688500,9030.129883,9030.129883,8894.110352,8918.917767,8918.917767
2014/11/13,^TWII,4,1337100,8947.969727,8980.669922,8927.089844,8980.637269,8980.637269
2014/11/14,^TWII,5,1670000,8992.400391,8996.379883,8950.230469,8982.847222,8982.847222
2014/11/17,^TWII,1,1620300,9003.370117,9024,8878.379883,8884.357346,8884.357346
2014/11/18,^TWII,2,1875200,8916.080078,8944.259766,8828.150391,8859.038102,8859.038102
2014/11/19,^TWII,3,1933300,8896.160156,8988.639648,8879.290039,8963.207645,8963.207645
2014/11/20,^TWII,4,1984700,8984.929688,9078.870117,8984.929688,9078.837107,9078.837107
2014/11/21,^TWII,5,1711900,9104.339844,9111.179688,9071.860352,9091.497218,9091.497218
2014/11/24,^TWII,1,1688500,9144.419922,9165.709961,9104.540039,9122.29691,9122.29691
2014/11/25,^TWII,2,1863300,9125.269531,9153.549805,9098.320312,9116.207089,9116.207089
2014/11/26,^TWII,3,1572900,9125.080078,9146.040039,9112.19043,9122.35648,9122.35648
2014/11/27,^TWII,4,1657900,9153.490234,9217.730469,9153.490234,9165.276246,9165.276246
2014/11/28,^TWII,5,1671500,9163.19043,9201.799805,9158.280273,9187.116987,9187.116987
2014/12/1,^TWII,1,2000200,9038.410156,9164.540039,8998.549805,9117.67681,9117.67681
2014/12/2,^TWII,2,2121500,9098.360352,9104.839844,9009.69043,9034.75719,9034.75719
2014/12/3,^TWII,3,2695800,9073.469727,9188.320312,9045.200195,9175.226405,9175.226405
